Street1,Street2,Borough,Lat,Lon,Nodes
Beverley Road,East 2nd Street,Brooklyn,40.642839,-73.97825,42495232
Beverley Road,East 31st Street,Brooklyn,40.645192,-73.947993,42483740
Beverley Road,East 32nd Street,Brooklyn,40.64525,-73.947059,42464452
Beverley Road,East 34th Street,Brooklyn,40.645372,-73.945103,42500511
Beverley Road,East 35th Street,Brooklyn,40.64543,-73.94417,42473686
Beverley Road,East 3rd Street,Brooklyn,40.642943,-73.977322,42516889
Beverley Road,East 48th Street,Brooklyn,40.6462,-73.931743,42489571
Beverley Road,East 49th Street,Brooklyn,40.646258,-73.930806,42510809
Beverley Road,East 4th Street,Brooklyn,40.643048,-73.976396,42498764
Beverley Road,East 51st Street,Brooklyn,40.646392,-73.928799,42503278
Beverley Road,East 52nd Street,Brooklyn,40.64645,-73.927864,42510818
Beverley Road,East 53rd Street,Brooklyn,40.64651,-73.926892,42473164
Beverley Road,East 54th Street,Brooklyn,40.646571,-73.925923,42510823
Beverley Road,East 55th Street,Brooklyn,40.646618,-73.924988,42510825
Beverley Road,East 56th Street,Brooklyn,40.646678,-73.924019,42467711
Beverley Road,East 57th Street,Brooklyn,40.646738,-73.92305,42510834
Beverley Road,East 58th Street,Brooklyn,40.646796,-73.922117,42500421
Beverley Road,East 59th Street,Brooklyn,40.646854,-73.921182,42473393
Beverley Road,East 5th Street,Brooklyn,40.64315,-73.975467,42525184
Beverley Road,East 7th Street,Brooklyn,40.643461,-73.972722,42485385
Beverley Road,East 8th Street,Brooklyn,40.643581,-73.971647,42525192
Beverley Road,East 9th Street,Brooklyn,40.643674,-73.970716,42517208
Beverley Road,Flatbush Avenue,Brooklyn,40.644822,-73.957994,42491720/42491717
Beverley Road,Kings Highway,Brooklyn,40.646643,-73.924598,42510827/2317413070/2317413071
Beverley Road,Lott Street,Brooklyn,40.644816,-73.953996,42502194
Beverley Road,Marlborough Road,Brooklyn,40.644301,-73.965012,42492436
Beverley Road,New York Avenue,Brooklyn,40.645312,-73.946073,42496581
Beverley Road,Nostrand Avenue,Brooklyn,40.645132,-73.948964,42481722
Beverley Road,Ocean Avenue,Brooklyn,40.644852,-73.960018,42512745
Beverley Road,Ocean Parkway,Brooklyn,40.643309,-73.974095,42508744/42508608/42508677
Beverley Road,Ocean Parkway Bike Path,Brooklyn,40.64329,-73.974265,454381189
Beverley Road,Ralph Avenue,Brooklyn,40.647013,-73.920185,42493949
Beverley Road,Rogers Avenue,Brooklyn,40.644952,-73.951854,42525161
Beverley Road,Rugby Road,Brooklyn,40.644199,-73.965941,42490027
Beverley Road,Schenectady Avenue,Brooklyn,40.64614,-73.932711,42510807
Beverley Road,Stratford Road,Brooklyn,40.643893,-73.96872,42475834
Beverley Road,Utica Avenue,Brooklyn,40.64632,-73.929803,42510813
Beverley Road,Veronica Place,Brooklyn,40.644908,-73.952556,42525158
Beverley Road,Westminster Road,Brooklyn,40.643995,-73.967792,42501759
Bevy Court,Bijou Avenue,Brooklyn,40.595482,-73.929504,42492817
Bevy Court,Channel Avenue,Brooklyn,40.594522,-73.928436,42474713
Bevy Court,Devon Avenue,Brooklyn,40.593562,-73.927368,42492813
Bevy Court,Everett Avenue,Brooklyn,40.592604,-73.926302,42492810
Bevy Court,Florence Avenue,Brooklyn,40.591651,-73.925242,42492809
Bijou Avenue,Celest Court,Brooklyn,40.59524,-73.929875,42494598
Bijou Avenue,Dictum Court,Brooklyn,40.595001,-73.930243,42494601
Bijou Avenue,Ebony Court,Brooklyn,40.594762,-73.93062,42494605
Bijou Avenue,Gerritsen Avenue,Brooklyn,40.596021,-73.928669,4203227200
Billings Place,East 2nd Street,Brooklyn,40.603518,-73.970793,42492134
Billings Place,McDonald Avenue,Brooklyn,40.603348,-73.972352,42492132
Bills Place,Fort Hamilton Parkway,Brooklyn,40.646633,-73.983078,42460864
Bills Place,Minna Street,Brooklyn,40.645945,-73.982611,42490646
Blake Avenue,Bradford Street,Brooklyn,40.668397,-73.891081,42468371
Blake Avenue,Bristol Street,Brooklyn,40.665351,-73.911559,42504495
Blake Avenue,Chester Street,Brooklyn,40.665489,-73.910624,42500874
Blake Avenue,Cleveland Street,Brooklyn,40.669563,-73.883175,42513084
Blake Avenue,Crescent Street,Brooklyn,40.671608,-73.869064,42472542
Blake Avenue,Drew Street,Brooklyn,40.672669,-73.861691,42503922
Blake Avenue,East 98th Street,Brooklyn,40.663843,-73.921655,42475560
Blake Avenue,Eldert Lane,Brooklyn,40.672409,-73.863551,42513137
Blake Avenue,Elton Street,Brooklyn,40.669684,-73.882361,42497128
Blake Avenue,Essex Street,Brooklyn,40.66993,-73.880697,42512437
Blake Avenue,Euclid Avenue,Brooklyn,40.671335,-73.870943,42488237
Blake Avenue,Forbell Street,Brooklyn,40.672542,-73.862603,42513140
Blake Avenue,Fountain Avenue,Brooklyn,40.670863,-73.874231,42505094
Blake Avenue,Georgia Avenue,Brooklyn,40.667555,-73.896704,42503733
Blake Avenue,Grafton Street,Brooklyn,40.664373,-73.918141,42513022
Blake Avenue,Hemlock Street,Brooklyn,40.671738,-73.86814,42513129
Blake Avenue,Hendrix Street,Brooklyn,40.66879,-73.888381,42513071
Blake Avenue,Herzl Street,Brooklyn,40.66493,-73.914391,42493612
Blake Avenue,Hinsdale Street,Brooklyn,40.667145,-73.899472,42500028
Blake Avenue,Howard Avenue,Brooklyn,40.66423,-73.919097,42479201
Blake Avenue,Jerome Street,Brooklyn,40.669189,-73.88569,42504350
Blake Avenue,Junius Street,Brooklyn,40.666736,-73.902232,42491387
Blake Avenue,Legion Street,Brooklyn,40.66451,-73.917221,42513025
Blake Avenue,Lincoln Avenue,Brooklyn,40.67201,-73.866275,42513134
Blake Avenue,Linwood Street,Brooklyn,40.669804,-73.881545,42470234
Blake Avenue,Logan Street,Brooklyn,40.670724,-73.87518,42513104
Blake Avenue,Milford Street,Brooklyn,40.670591,-73.876106,42513099
Blake Avenue,Miller Avenue,Brooklyn,40.668529,-73.89016,42467164
Blake Avenue,Montauk Avenue,Brooklyn,40.67046,-73.877027,42468525
Blake Avenue,Mother Gaston Boulevard,Brooklyn,40.666185,-73.905974,3564478996/42471647
Blake Avenue,New Jersey Avenue,Brooklyn,40.66798,-73.893839,42495800
Blake Avenue,Pennsylvania Avenue,Brooklyn,40.667833,-73.894831,42495636
Blake Avenue,Pine Street,Brooklyn,40.671474,-73.869985,42513123
Blake Avenue,Powell Street,Brooklyn,40.666592,-73.90319,42503978
Blake Avenue,Rockaway Avenue,Brooklyn,40.665628,-73.909699,42513041
Blake Avenue,Saratoga Avenue,Brooklyn,40.664654,-73.916267,42476294
Blake Avenue,Schenck Avenue,Brooklyn,40.668925,-73.887477,42513073
Blake Avenue,Sheffield Avenue,Brooklyn,40.667688,-73.895805,42511304
Blake Avenue,Shepherd Avenue,Brooklyn,40.670061,-73.879793,42513090
Blake Avenue,Snediker Avenue,Brooklyn,40.66701,-73.90039,42469278
Blake Avenue,Strauss Street,Brooklyn,40.664794,-73.91531,42513030
Blake Avenue,Tapscott Street,Brooklyn,40.664123,-73.91983,42460701/42460717
Blake Avenue,Thomas S. Boyland Street,Brooklyn,40.665209,-73.912516,42509481
Blake Avenue,Union Street,Brooklyn,40.66396,-73.920972,42486294
Blake Avenue,Van Siclen Avenue,Brooklyn,40.668657,-73.889283,42472355
Blake Avenue,Van Sinderen Avenue,Brooklyn,40.66688,-73.901266,42513056
Blake Avenue,Vermont Street,Brooklyn,40.668118,-73.892918,42511406
Blake Avenue,Warwick Street,Brooklyn,40.669322,-73.884801,42485164
Blake Avenue,Williams Avenue,Brooklyn,40.667283,-73.898552,42500262
Blake Avenue,Wyona Street,Brooklyn,40.668254,-73.892,42478553
Blake Court,East 11th Street,Brooklyn,40.584305,-73.959112,42472973
Blake Court,East 12th Street,Brooklyn,40.584457,-73.957638,42472976
Bleecker Street,Bushwick Avenue,Brooklyn,40.692626,-73.923672,42513771
Bleecker Street,Central Avenue,Brooklyn,40.695587,-73.920767,42486759
Bleecker Street,Evergreen Avenue,Brooklyn,40.693573,-73.922748,42499838
Bleecker Street,Irving Avenue,Brooklyn,40.700124,-73.916314,42511953
Bleecker Street,Knickerbocker Avenue,Brooklyn,40.698537,-73.917872,42518733
Bleecker Street,Myrtle Avenue,Brooklyn,40.698898,-73.917523,42517097
Bleecker Street,Saint Nicholas Avenue,Brooklyn,40.702799,-73.913644,42518739
Bleecker Street,Wilson Avenue,Brooklyn,40.697061,-73.919321,42496692
Bleecker Street,Wyckoff Avenue,Brooklyn,40.701617,-73.91485,42512120
Blue Slip,Commercial Street,Brooklyn,40.736067,-73.958922,6578689034
Boerum Place,Dean Street,Brooklyn,40.687959,-73.991509,42515840
Boerum Place,Fulton Mall,Brooklyn,40.692096,-73.98895,278630368
Boerum Place,Joralemon Street,Brooklyn,40.692133,-73.989038,278630368/42464823
Boerum Place,Livingston Street,Brooklyn,40.691017,-73.989321,42496432/278630910
Boerum Place,Pacific Street,Brooklyn,40.688576,-73.99109,42515835
Boerum Place,Red Hook Lane,Brooklyn,40.691099,-73.989199,6933321234
Boerum Place,Schermerhorn Street,Brooklyn,40.690363,-73.989746,42515825/278631323
Boerum Place,State Street,Brooklyn,40.689729,-73.990152,278631321/42515829
Boerum Street,Bogart Street,Brooklyn,40.707081,-73.933796,42476829
Boerum Street,Broadway,Brooklyn,40.705222,-73.949835,42476777
Boerum Street,Bushwick Avenue,Brooklyn,40.70621,-73.939598,42476793
Boerum Street,Bushwick Place,Brooklyn,40.706265,-73.939037,42476805
Boerum Street,Graham Avenue,Brooklyn,40.705888,-73.942966,42467823
Boerum Street,Humboldt Street,Brooklyn,40.706049,-73.941282,42476791
Boerum Street,Leonard Street,Brooklyn,40.705604,-73.946261,42476783
Boerum Street,Lorimer Street,Brooklyn,40.705456,-73.947983,42476779
Boerum Street,Manhattan Avenue,Brooklyn,40.70574,-73.944684,42476785
Boerum Street,White Street,Brooklyn,40.706648,-73.935687,42476825/42476811
Bogart Street,Cook Street,Brooklyn,40.703577,-73.932815,42518762
Bogart Street,Flushing Avenue,Brooklyn,40.703171,-73.932698,42504116
Bogart Street,Grattan Street,Brooklyn,40.705393,-73.933321,42490911
Bogart Street,Harrison Place,Brooklyn,40.706095,-73.933512,42518787
Bogart Street,Ingraham Street,Brooklyn,40.706792,-73.933711,42487173
Bogart Street,Johnson Avenue,Brooklyn,40.707489,-73.933925,42496377
Bogart Street,McKibbin Street,Brooklyn,40.706371,-73.933594,42501152
Bogart Street,Meadow Street,Brooklyn,40.710936,-73.935468,42502444
Bogart Street,Meserole Street,Brooklyn,40.708907,-73.934572,42518747
Bogart Street,Moore Street,Brooklyn,40.704971,-73.933201,42518776
Bogart Street,Rock Street,Brooklyn,40.703994,-73.932935,42518767
Bogart Street,Scholes Street,Brooklyn,40.709593,-73.934875,42511131
Bogart Street,Seigel Street,Brooklyn,40.705669,-73.9334,42518781
Bogart Street,Stagg Street,Brooklyn,40.710278,-73.935177,42518750
Bogart Street,Ten Eyck Street,Brooklyn,40.711693,-73.935808,42496923
Bogart Street,Thames Street,Brooklyn,40.704701,-73.933125,42518773
Bogart Street,Varet Street,Brooklyn,40.704277,-73.933011,42509039
Bokee Court,Colby Court,Brooklyn,40.584412,-73.973281,42501435
Bokee Court,West 3rd Street,Brooklyn,40.584565,-73.971937,42519361
Bond Street,Butler Street,Brooklyn,40.682494,-73.987856,42466499
Bond Street,Carroll Street,Brooklyn,40.678681,-73.990425,42466510
Bond Street,DeKalb Avenue,Brooklyn,40.689968,-73.982764,597844735
Bond Street,Dean Street,Brooklyn,40.68566,-73.985689,42466481
Bond Street,Degraw Street,Brooklyn,40.681217,-73.988699,42466502
Bond Street,Douglass Street,Brooklyn,40.681859,-73.988277,42466500
Bond Street,Fulton Mall,Brooklyn,40.689701,-73.982951,42464844
Bond Street,Livingston Street,Brooklyn,40.688784,-73.983572,42466438
Bond Street,Pacific Street,Brooklyn,40.686294,-73.985259,42466468
Bond Street,President Street,Brooklyn,40.679314,-73.989985,42466508
Bond Street,Sackett Street,Brooklyn,40.680581,-73.989129,5996196764
Bond Street,Schermerhorn Street,Brooklyn,40.68817,-73.983978,42466440
Bond Street,State Street,Brooklyn,40.687564,-73.9844,42466447
Bond Street,Union Street,Brooklyn,40.679946,-73.989559,5996258523
Bond Street,Warren Street,Brooklyn,40.683765,-73.986996,42466495
Bond Street,Wyckoff Street,Brooklyn,40.684389,-73.986564,42466492
Border Avenue,Cypress Avenue,Brooklyn,40.653263,-73.982116,3866225048
Border Avenue,Dale Avenue,Brooklyn,40.645331,-73.988776,756246969
Border Avenue,Garland Avenue,Brooklyn,40.657595,-73.989365,755897551
Border Avenue,Grape Avenue,Brooklyn,40.645832,-73.985802,756246961
Border Avenue,Ocean Avenue,Brooklyn,40.654981,-73.983424,755897665
Border Avenue,Orchard Avenue,Brooklyn,40.647704,-73.99364,756247165
Border Avenue,Summit Avenue,Brooklyn,40.647704,-73.99364,756247165
Border Avenue,Vine Avenue,Brooklyn,40.647483,-73.982596,756246990
Borinquen Place,Grand Street,Brooklyn,40.71093,-73.951596,42520579/8842579327
Borinquen Place,Havemeyer Street,Brooklyn,40.710259,-73.958404,4726244595/42463268/1893285374
Borinquen Place,Hooper Street,Brooklyn,40.710889,-73.951672,42491478
Borinquen Place,Keap Street,Brooklyn,40.710722,-73.953581,9967927275/42488301
Borinquen Place,Marcy Avenue,Brooklyn,40.710522,-73.956576,42463272/1893285378
Borinquen Place,Rodney Street,Brooklyn,40.710578,-73.955093,4593135560/4209420712
Borinquen Place,South 1st Street,Brooklyn,40.710774,-73.952803,4202609198
Borinquen Place,South 2nd Street,Brooklyn,40.710636,-73.954472,8842568889/8842568890
Borinquen Place,South 3rd Street,Brooklyn,40.710436,-73.956789,479847987/4593135559
Borinquen Place,South 4th Street,Brooklyn,40.710224,-73.958362,1692483446/4726244594/1692483461/7711430782
Borinquen Place,Union Avenue,Brooklyn,40.710961,-73.951119,42520579
Bouck Court,Shell Road,Brooklyn,40.58871,-73.974155,42521351
Bouck Court,West 3rd Street,Brooklyn,40.588871,-73.972757,42519347
Bowery Street,Henderson Walk,Brooklyn,40.5748,-73.980562,1167460755
Bowery Street,Jones Walk,Brooklyn,40.57472,-73.978885,42510978
Bowery Street,Schweikerts Walk,Brooklyn,40.574814,-73.981583,42460751
Bowery Street,Stillwell Avenue,Brooklyn,40.574814,-73.981078,42503158
Bowery Street,West 12th Street,Brooklyn,40.574773,-73.979663,42510980
Bowery Street,West 15th Street,Brooklyn,40.574794,-73.982139,42510989
Bowne Street,Commercial Wharf,Brooklyn,40.682941,-74.008534,3853853836
Bowne Street,Hamilton Avenue,Brooklyn,40.680843,-74.005423,598229092
Bowne Street,Imlay Street,Brooklyn,40.682575,-74.007929,42464576
Bowne Street,Richards Street,Brooklyn,40.681105,-74.005807,598229089
Bowne Street,Van Brunt Street,Brooklyn,40.682123,-74.007303,42529893
Box Street,Commercial Street,Brooklyn,40.737142,-73.95693,42472251
Box Street,Manhattan Avenue,Brooklyn,40.737296,-73.955427,42472255
Box Street,McGuinness Boulevard,Brooklyn,40.737505,-73.953204,42472259
Box Street,Paidge Avenue,Brooklyn,40.737524,-73.952951,2358056459
Boynton Place,West 7th Street,Brooklyn,40.591136,-73.977514,42478760
Bradford Street,Dumont Avenue,Brooklyn,40.666852,-73.890694,42468372
Bradford Street,Fulton Street,Brooklyn,40.677762,-73.893484,42464679
Bradford Street,Glenmore Avenue,Brooklyn,40.673715,-73.892447,42468365
Bradford Street,Hegeman Avenue,Brooklyn,40.661338,-73.888385,42468379
Bradford Street,Jamaica Avenue,Brooklyn,40.679767,-73.893995,42468338
Bradford Street,Liberty Avenue,Brooklyn,40.674953,-73.892765,42468359
Bradford Street,Linden Boulevard,Brooklyn,40.660118,-73.887487,1942054859
Bradford Street,Livonia Avenue,Brooklyn,40.665312,-73.890299,42468373
Bradford Street,New Lots Avenue,Brooklyn,40.663295,-73.889787,42468377
Bradford Street,Pitkin Avenue,Brooklyn,40.672449,-73.892124,42468366
Bradford Street,Riverdale Avenue,Brooklyn,40.663789,-73.889909,42468375
Bradford Street,Sutter Avenue,Brooklyn,40.669926,-73.891481,42468368
Bragg Street,Emmons Avenue,Brooklyn,40.584123,-73.932991,2318552298/2318552278
Bragg Street,Gerritsen Avenue,Brooklyn,40.602919,-73.936373,42504587
Bragg Street,Shore Parkway,Brooklyn,40.586249,-73.933386,42480256/7979227445
Bragg Street,Voorhies Avenue,Brooklyn,40.587939,-73.933707,42504560
Branton Street,Coventry Road,Brooklyn,40.646272,-73.919905,42514061
Branton Street,Ditmas Avenue,Brooklyn,40.645398,-73.918924,42529115
Brevoort Place,Franklin Avenue,Brooklyn,40.679958,-73.955437,42524154
Bridge Park Drive,Columbia Street Greenway,Brooklyn,40.691893,-74.000677,2342949844
Bridge Plaza Court,Concord Street,Brooklyn,40.697657,-73.986015,42482553
Bridge Plaza Court,Nassau Street,Brooklyn,40.698472,-73.986146,42530490
Bridge Street,Concord Street,Brooklyn,40.697617,-73.984972,42482561
Bridge Street,Flatbush Avenue Extension,Brooklyn,40.697215,-73.985008,42491540
Bridge Street,Front Street,Brooklyn,40.702351,-73.984705,7707712197
Bridge Street,Fulton Mall,Brooklyn,40.690663,-73.985353,42464832
Bridge Street,John Street,Brooklyn,40.704345,-73.984583,42479465
Bridge Street,Myrtle Avenue,Brooklyn,40.69366,-73.985206,5009155048
Bridge Street,Nassau Street,Brooklyn,40.698442,-73.984913,42532184
Bridge Street,Plymouth Street,Brooklyn,40.703696,-73.984623,7707712196
Bridge Street,Prospect Street,Brooklyn,40.700573,-73.984803,42519833
Bridge Street,Tech Place,Brooklyn,40.694885,-73.985143,42481896
Bridge Street,Tillary Street,Brooklyn,40.69598,-73.985112,42532193
Bridge Street,Water Street,Brooklyn,40.703038,-73.984663,7707712195
Bridge Street,Willoughby Street,Brooklyn,40.692159,-73.985278,42494920
Bridge Street,York Street,Brooklyn,40.701448,-73.98476,42503949
Bridgewater Street,Meeker Avenue,Brooklyn,40.726826,-73.934146,8896031641
Bridgewater Street,Norman Avenue,Brooklyn,40.7281,-73.938189,42466856
Bridgewater Street,Stewart Avenue,Brooklyn,40.726826,-73.934146,8896031641
Bridgewater Street,Van Dam Street,Brooklyn,40.727794,-73.937243,42526793
Bridgewater Street,Varick Street,Brooklyn,40.727493,-73.936254,42502778
Brigham Street,Emmons Avenue,Brooklyn,40.584236,-73.932068,2318552296/42477497
Brigham Street,Shore Parkway,Brooklyn,40.586062,-73.932416,42480265/42480766
Brigham Street,Shore Parkway Greenway,Brooklyn,40.584022,-73.932019,466530167
Brigham Street,Voorhies Avenue,Brooklyn,40.588035,-73.932826,42509808
Brighton 10th Court,Brighton 10th Street,Brooklyn,40.581613,-73.957668,42472227
Brighton 10th Court,Coney Island Avenue,Brooklyn,40.581513,-73.95991,42472215
Brighton 10th Court,Fay Court,Brooklyn,40.581555,-73.958963,8421896045
Brighton 10th Lane,Brighton 10th Street,Brooklyn,40.580546,-73.95843,42516758
Brighton 10th Lane,Coney Island Avenue,Brooklyn,40.580483,-73.959832,42489318
Brighton 10th Path,Brighton 10th Street,Brooklyn,40.581259,-73.957919,42515853
Brighton 10th Path,Coney Island Avenue,Brooklyn,40.581171,-73.959885,42489310
Brighton 10th Street,Brighton 10th Terrace,Brooklyn,40.5809,-73.958176,42490199
Brighton 10th Street,Coney Island Avenue,Brooklyn,40.579369,-73.959746,42489324
Brighton 10th Street,Neptune Avenue,Brooklyn,40.582516,-73.957333,2552945344
Brighton 10th Street,Oceanview Avenue,Brooklyn,40.580154,-73.958709,42516763
Brighton 10th Terrace,Coney Island Avenue,Brooklyn,40.580825,-73.95986,42489313
Brighton 11th Street,Brighton Beach Avenue,Brooklyn,40.578145,-73.958903,42492767
Brighton 11th Street,Cass Place,Brooklyn,40.582409,-73.955953,42514503
Brighton 11th Street,Neptune Avenue,Brooklyn,40.582723,-73.956156,42504890
Brighton 11th Street,Oceanview Avenue,Brooklyn,40.580222,-73.957523,42522369
Brighton 12th Street,Brighton Beach Avenue,Brooklyn,40.578269,-73.95781,42492771
Brighton 12th Street,Corbin Place,Brooklyn,40.581624,-73.955051,42476149
Brighton 12th Street,Oceanview Avenue,Brooklyn,40.579865,-73.956671,42498299
Brighton 13th Street,Brighton Beach Avenue,Brooklyn,40.578028,-73.956913,42470483
Brighton 13th Street,Corbin Place,Brooklyn,40.580622,-73.954713,42470465
Brighton 13th Street,Oceanview Avenue,Brooklyn,40.57952,-73.955849,42470477
Brighton 14th Street,Brighton 15th Street,Brooklyn,40.576133,-73.955191,42502427/42529691
Brighton 14th Street,Brighton Beach Avenue,Brooklyn,40.577718,-73.955896,42492774/42492775
Brighton 14th Street,Corbin Place,Brooklyn,40.5796,-73.954438,42476152
Brighton 14th Street,Oceanview Avenue,Brooklyn,40.579193,-73.95505,42526118
Brighton 15th Street,Brighton Beach Avenue,Brooklyn,40.577445,-73.955031,42492777/42490710
Brighton 15th Street,Brightwater Avenue,Brooklyn,40.575681,-73.955167,9333550126
Brighton 15th Street,Corbin Place,Brooklyn,40.578426,-73.954206,42476155
Brighton 15th Street,Riegelmann Boardwalk,Brooklyn,40.575681,-73.955167,9333550126
Brighton 1st Place,Brighton 1st Walk,Brooklyn,40.577948,-73.966442,3658668792
Brighton 1st Place,Brighton Beach Avenue,Brooklyn,40.576653,-73.965897,42492753/9514009882
Brighton 1st Place,Brightwater Court,Brooklyn,40.575526,-73.965648,42500793
Brighton 1st Road,Brighton Beach Avenue,Brooklyn,40.57655,-73.96638,42492749/9515390495
Brighton 1st Road,Brightwater Court,Brooklyn,40.575504,-73.966616,42500790
Brighton 1st Street,Brighton 1st Walk,Brooklyn,40.577997,-73.966814,42467653
Brighton 1st Street,Brighton 2nd Lane,Brooklyn,40.579037,-73.966572,42488465
Brighton 1st Street,Brighton Beach Avenue,Brooklyn,40.576385,-73.967206,42492744/9514009883
Brighton 1st Street,Neptune Avenue,Brooklyn,40.580633,-73.966239,42499109
Brighton 1st Street,Oceanview Avenue,Brooklyn,40.578637,-73.966665,42499114
Brighton 2nd Lane,Brighton 2nd Place,Brooklyn,40.579153,-73.966038,42488468
Brighton 2nd Lane,Brighton 3rd Street,Brooklyn,40.579364,-73.965046,42468022
Brighton 2nd Place,Brighton 3rd Street,Brooklyn,40.580171,-73.965346,42468019
Brighton 2nd Street,Brighton Beach Avenue,Brooklyn,40.576826,-73.965106,9514009881/42481501
Brighton 2nd Street,Brightwater Court,Brooklyn,40.575543,-73.964863,42481505
Brighton 2nd Street,Oceanview Avenue,Brooklyn,40.578817,-73.965818,42481485
Brighton 3rd Road,Brighton 3rd Street,Brooklyn,40.582068,-73.965635,42468041
Brighton 3rd Street,Brighton Beach Avenue,Brooklyn,40.577027,-73.964192,9514009880/42468028
Brighton 3rd Street,Brightwater Court,Brooklyn,40.575631,-73.96394,42468031
Brighton 3rd Street,Neptune Avenue,Brooklyn,40.580735,-73.965752,42468018/42468067
Brighton 3rd Street,Oceanview Avenue,Brooklyn,40.579009,-73.964917,42468024
Brighton 3rd Street,Shore Parkway,Brooklyn,40.583332,-73.965348,598784326/598784319
Brighton 4th Place,Oceanview Avenue,Brooklyn,40.579296,-73.963564,42523306
Brighton 4th Road,Brighton 4th Street,Brooklyn,40.582412,-73.964244,42484370
Brighton 4th Road,Brighton 6th Street,Brooklyn,40.582666,-73.963062,42494075
Brighton 4th Street,Brighton 4th Terrace,Brooklyn,40.581776,-73.964392,42484376
Brighton 4th Street,Brighton Beach Avenue,Brooklyn,40.577227,-73.96329,42484397/9514009879
Brighton 4th Street,Brightwater Court,Brooklyn,40.575716,-73.963008,42484402
Brighton 4th Street,Neptune Avenue,Brooklyn,40.58098,-73.964588,42484382
Brighton 4th Street,Oceanview Avenue,Brooklyn,40.5792,-73.964019,42484390
Brighton 4th Terrace,Brighton 6th Street,Brooklyn,40.582074,-73.962957,42488894
Brighton 5th Place,Oceanview Avenue,Brooklyn,40.579487,-73.962665,42495091
Brighton 5th Street,Brighton Beach Avenue,Brooklyn,40.577415,-73.962374,42492762/9514009878
Brighton 5th Street,Brightwater Court,Brooklyn,40.575762,-73.962078,42500800
Brighton 5th Street,Neptune Avenue,Brooklyn,40.581155,-73.963759,42504933
Brighton 5th Street,Oceanview Avenue,Brooklyn,40.579393,-73.96311,42533612
Brighton 6th Street,Brighton Beach Avenue,Brooklyn,40.577602,-73.961467,42492764/9514009877
Brighton 6th Street,Brightwater Court,Brooklyn,40.575803,-73.961136,42500803
Brighton 6th Street,Neptune Avenue,Brooklyn,40.581351,-73.962826,42504927
Brighton 6th Street,Oceanview Avenue,Brooklyn,40.579585,-73.962206,42516520
Brighton 6th Street,Shore Parkway,Brooklyn,40.584053,-73.963309,2552916676
Brighton 7th Street,Brighton 8th Street,Brooklyn,40.578316,-73.96078,42489390
Brighton 7th Street,Brighton Beach Avenue,Brooklyn,40.577785,-73.960584,42489393/9514009876
Brighton 7th Street,Brightwater Court,Brooklyn,40.575838,-73.960388,42489395
Brighton 7th Street,Neptune Avenue,Brooklyn,40.581538,-73.96194,42489378
Brighton 7th Street,Oceanview Avenue,Brooklyn,40.579776,-73.961309,42489387
Brighton 7th Street,Shore Parkway,Brooklyn,40.58416,-73.962431,42480619
Brighton 8th Court,Brighton 8th Street,Brooklyn,40.582503,-73.961173,42504276
Brighton 8th Court,Coney Island Avenue,Brooklyn,40.582634,-73.959993,42489305
Brighton 8th Street,Guider Avenue,Brooklyn,40.583916,-73.961422,42499766
Brighton 8th Street,Neptune Avenue,Brooklyn,40.58174,-73.960981,5272349217
Brighton 8th Street,Oceanview Avenue,Brooklyn,40.579893,-73.960755,7967435137/7967435138
Brighton Beach Avenue,Coney Island Avenue,Brooklyn,40.577993,-73.959633,42489331
Brighton Beach Avenue,Corbin Place,Brooklyn,40.577427,-73.953868,1167649141/7968758135
Brighton Beach Avenue,Ocean Parkway,Brooklyn,40.576319,-73.968394,9514009885/42508933/9514009886/2287653903
Brighton Beach Avenue,Oceana Terrace,Brooklyn,40.578277,-73.958199,42492768
Brighton Beach Avenue,Seacoast Terrace,Brooklyn,40.577948,-73.956653,42492773
Brighton Beach Avenue,West Brighton Avenue,Brooklyn,40.576322,-73.968536,42508933/9514009886
Brighton Court,East 2nd Street,Brooklyn,40.587234,-73.967702,42495328
Brighton Court,East 6th Street,Brooklyn,40.587642,-73.964,42511857
Brighton Court,Ocean Parkway,Brooklyn,40.587427,-73.965978,2282434913/2282434915
Brightwater Avenue,Riegelmann Boardwalk,Brooklyn,40.575681,-73.955167,9333550126
Brightwater Avenue,Seacoast Terrace,Brooklyn,40.575626,-73.956618,42498491
Brightwater Court,Coney Island Avenue,Brooklyn,40.575876,-73.959492,42489336
Bristol Street,Ditmas Avenue,Brooklyn,40.652312,-73.908216,42504523
Bristol Street,Dumont Avenue,Brooklyn,40.663814,-73.911166,42504504
Bristol Street,East New York Avenue,Brooklyn,40.67131,-73.913086,42504475
Bristol Street,Hegeman Avenue,Brooklyn,40.655995,-73.909177,42474543
Bristol Street,Linden Boulevard,Brooklyn,40.654293,-73.908729,1942054018
Bristol Street,Livonia Avenue,Brooklyn,40.662278,-73.910776,42477764
Bristol Street,Lott Avenue,Brooklyn,40.657666,-73.909595,42504519
Bristol Street,Newport Street,Brooklyn,40.659203,-73.909987,42504515
Bristol Street,Park Place,Brooklyn,40.67131,-73.913086,42504475
Bristol Street,Pitkin Avenue,Brooklyn,40.669404,-73.912603,42504480
Bristol Street,Riverdale Avenue,Brooklyn,40.660739,-73.91038,42496227
Bristol Street,Sutter Avenue,Brooklyn,40.666887,-73.911954,42504488
Broadway,Chauncey Street,Brooklyn,40.682684,-73.910067,42505581
